"time","F_left","F_right","grip","egg"
"0.16005587577819824","-999","-999","-999","-999"
"0.16519546508789062","-999","-999","-999","-999"
"0.1701662540435791","-999","-999","-999","-999"
"0.17516517639160156","-999","-999","-999","-999"
"0.18016886711120605","-999","-999","-999","-999"
"0.1851820945739746","-999","-999","-999","-999"
"0.19016647338867188","-999","-999","-999","-999"
"0.195159912109375","-999","-999","-999","-999"
"0.20015501976013184","-999","-999","-999","-999"
"0.20516276359558105","-999","-999","-999","-999"
"0.21016192436218262","-999","-999","-999","-999"
"0.21517658233642578","-999","-999","-999","-999"
"0.2201704978942871","-999","-999","-999","-999"
"0.22516202926635742","-999","-999","-999","-999"
"0.23017144203186035","-999","-999","-999","-999"
"0.23518753051757812","-999","-999","-999","-999"
"0.24016451835632324","-999","-999","-999","-999"
"0.245208740234375","-999","-999","-999","-999"
"0.2501652240753174","-999","-999","-999","-999"
"0.25517940521240234","-999","-999","-999","-999"
"0.26015758514404297","-999","-999","-999","-999"
"0.2651481628417969","-999","-999","-999","-999"
"0.2701561450958252","-999","-999","-999","-999"
"0.2751469612121582","-999","-999","-999","-999"
"0.2801368236541748","-999","-999","-999","-999"
"0.2851521968841553","-999","-999","-999","-999"
"0.2901489734649658","-999","-999","-999","-999"
"0.295149564743042","-999","-999","-999","-999"
"0.3001532554626465","-999","-999","-999","-999"
"0.30520009994506836","-999","-999","-999","-999"
"0.3101508617401123","-999","-999","-999","-999"
"0.31514501571655273","-999","-999","-999","-999"
"0.32016420364379883","-999","-999","-999","-999"
"0.32514166831970215","-999","-999","-999","-999"
"0.33014345169067383","-999","-999","-999","-999"
"0.3351466655731201","-999","-999","-999","-999"
"0.34014344215393066","-999","-999","-999","-999"
"0.34522056579589844","-999","-999","-999","-999"
"0.35014867782592773","-999","-999","-999","-999"
"0.35515451431274414","-999","-999","-999","-999"
"0.36012983322143555","-999","-999","-999","-999"
"0.36513376235961914","-999","-999","-999","-999"
"0.3775522708892822","-999","-999","-999","-999"
"0.3792695999145508","-999","-999","-999","-999"
"0.38056397438049316","-999","-999","-999","-999"
"0.38520359992980957","-999","-999","-999","-999"
"0.39014554023742676","-999","-999","-999","-999"
"0.3951261043548584","-999","-999","-999","-999"
"0.40012502670288086","-999","-999","-999","-999"
"0.4051394462585449","-999","-999","-999","-999"
"0.4102449417114258","-999","-999","-999","-999"
"0.4151432514190674","-999","-999","-999","-999"
"0.4201319217681885","-999","-999","-999","-999"
"0.42517590522766113","-999","-999","-999","-999"
"0.4301278591156006","-999","-999","-999","-999"
"0.4351460933685303","-999","-999","-999","-999"
"0.44016432762145996","-999","-999","-999","-999"
"0.44512343406677246","-999","-999","-999","-999"
"0.4501223564147949","-999","-999","-999","-999"
"0.4551429748535156","-999","-999","-999","-999"
"0.46013927459716797","-999","-999","-999","-999"
"0.46515870094299316","-999","-999","-999","-999"
"0.4700925350189209","-999","-999","-999","-999"
"0.47512340545654297","-999","-999","-999","-999"
"0.4801490306854248","-999","-999","-999","-999"
"0.4851200580596924","-999","-999","-999","-999"
"0.4901268482208252","-999","-999","-999","-999"
"0.4951171875","-999","-999","-999","-999"
"0.5001111030578613","-999","-999","-999","-999"
"0.5051229000091553","-999","-999","-999","-999"
"0.5101079940795898","-999","-999","-999","-999"
"0.5151016712188721","-999","-999","-999","-999"
"0.5201230049133301","-999","-999","-999","-999"
"0.5251498222351074","-999","-999","-999","-999"
"0.53011155128479","-999","-999","-999","-999"
"0.5351197719573975","-999","-999","-999","-999"
"0.54012131690979","-999","-999","-999","-999"
"0.5451533794403076","-999","-999","-999","-999"
"0.5501184463500977","-999","-999","-999","-999"
"0.5551321506500244","-999","-999","-999","-999"
"0.5601212978363037","-999","-999","-999","-999"
"0.5651159286499023","-999","-999","-999","-999"
"0.5701210498809814","-999","-999","-999","-999"
"0.5751125812530518","-999","-999","-999","-999"
"0.5801191329956055","-999","-999","-999","-999"
"0.5851500034332275","-999","-999","-999","-999"
"0.5901186466217041","-999","-999","-999","-999"
"0.5951478481292725","-999","-999","-999","-999"
"0.6001129150390625","-999","-999","-999","-999"
"0.6051557064056396","-999","-999","-999","-999"
"0.6101031303405762","-999","-999","-999","-999"
"0.615164041519165","-999","-999","-999","-999"
"0.6201338768005371","-999","-999","-999","-999"
